class	supervoxel_id	root_id	group	side	type	Namiki_name	synonyms	comment	long_tract	soma_location	soma_division	neuropil	neuropilgroup	cluster	confidence_LM_1_5	x	y	z
DN	81067198742874678	720575940644438551	720575940627787609	L	DNa01	DNa01			MTD-III	a	brain	multi	multi	16	4	133529	77125	5798
DN	78887554648419193	720575940627787609	720575940627787609	R	DNa01	DNa01			MTD-III	a	brain	multi	multi	16	4	130844	75988	5798
DN	81137567487051293	720575940604737708	720575940604737708	L	DNa02	DNa02			ITD	a	brain	LAL_IPS	PS_LAL	16	5	137715	81039	5798
DN	78535092317951076	720575940629327659	720575940604737708	R	DNa02	DNa02			ITD	a	brain	LAL_IPS	PS_LAL	16	5	125640	76907	5798
DN	81067198742878698	720575940630085583	720575940620918789	L	DNa03	DNa03			MTD-I	a	brain	LAL_IPS	PS_LAL	16	5	132962	77269	5798
DN	78816429788909362	720575940620918789	720575940620918789	R	DNa03	DNa03			MTD-I	a	brain	LAL_IPS	PS_LAL	16	5	130814	76235	5798
DN	81067267462343296	720575940627432680	720575940627432680	L	DNa04	DNa04			MTD-I	a	brain	SPS_IPS	PS_LAL	16	5	133810	77363	5798
DN	78887142331394982	720575940628577897	720575940627432680	R	DNa04	DNa04			MTD-I	a	brain	SPS_IPS	PS_LAL	16	5	130256	76130	5798
DN	81067198742881327	720575940623062515	720575940620534768	L	DNa05	DNa05			MTD-I	a	brain	SPS_IPS	PS_LAL	6	5	134049	74999	5798
DN	78887211050967908	720575940620534768	720575940620534768	R	DNa05	DNa05			MTD-I	a	brain	SPS_IPS	PS_LAL	6	5	130350	75534	5798
DN	81067198742860395	720575940640325429	720575940624986919	L	DNa06	DNa06			ITD	a	brain	multi	multi	16	5	139230	79544	5798
DN	78817048465349955	720575940624986919	720575940624986919	R	DNa06	DNa06			ITD	a	brain	multi	multi	16	5	126471	76819	5798
DN	81067198742884128	720575940633727339	720575940633727339	L	DNa07	DNa07			MTD-I	a	brain	PLP_SPS	PLP	16	5	133063	77393	5798
DN	78746129831140353	720575940637101413	720575940633727339	R	DNa07	DNa07			MTD-I	a	brain	PLP_SPS	PLP	16	5	130697	76849	5798
DN	81067267462344741	720575940625090314	720575940625090314	L	DNa08	DNa08			MTD-II	a	brain	multi	multi	16	5	133491	77348	5798
DN	78322817787117095	720575940631498563	720575940625090314	R	DNa08	DNa08			MTD-II	a	brain	multi	multi	16	5	130206	76734	5798
DN	81067198742871711	720575940620711334	720575940620711334	L	DNa09	DNa09			MTD-I	a	brain	multi	multi	16	5	133900	76761	5798
DN	78746129897978177	720575940634140883	720575940620711334	R	DNa09	DNa09			MTD-I	a	brain	multi	multi	16	5	129949	76489	5798
DN	81137567487046166	720575940627946261	720575940623468691	L	DNa10	DNa10			MTD-II	a	brain	multi	multi	16	5	137015	74070	5798
DN	78322749067709655	720575940623468691	720575940623468691	R	DNa10	DNa10			MTD-II	a	brain	multi	multi	16	5	126653	73166	5793
DN	81067198742876030	720575940623019544	720575940611735514	L	DNa11	DNa11			DMT	a	brain	multi	multi	16	4	138436	81861	5798
DN	78816498575193012	720575940611735514	720575940611735514	R	DNa11	DNa11			DMT	a	brain	multi	multi	16	4	126421	80214	5798
DN	81067198742876335	720575940631520312	720575940629490476	L	aSP22	DNa12	DNa12		DMT	a	brain	multi	multi	16	4	137803	81767	5798
DN	78605323623177069	720575940629490476	720575940629490476	R	aSP22	DNa12	DNa12		DMT	a	brain	multi	multi	16	4	126796	80296	5798
DN	81067198742876203	720575940625502666	720575940616286175	L	DNa13	DNa13		previously DNa13_a	MTD-III	a	brain	multi	multi	16	5	133225	77322	5798
DN	81067198742873453	720575940637607646	720575940613408552	L	DNa13	DNa13		previously DNa13_b	MTD-III	a	brain	multi	multi	16	5	133291	77575	5798
DN	78887485928970796	720575940616286175	720575940616286175	R	DNa13	DNa13		previously DNa13_a	MTD-III	a	brain	multi	multi	16	5	130772	76548	5798
DN	78605460995528527	720575940613408552	720575940613408552	R	DNa13	DNa13		previously DNa13_b	MTD-III	a	brain	multi	multi	16	5	130556	76465	5798
DN	81278098749905747	720575940637608560	720575940620823828	L	DNa14	DNa14			MDA	a	brain	multi	multi	16	5	133013	77643	5798
DN	78181874073701768	720575940620823828	720575940620823828	R	DNa14	DNa14			MDA	a	brain	multi	multi	16	5	131220	76314	5798
DN	81067198742878773	720575940609488942	720575940609488942	L	DNa15	DNa15			MTD-I	a	brain	IPS_SPS	PS_LAL	16	4	133225	76587	5798
DN	78746610935008818	720575940631759663	720575940609488942	R	DNa15	DNa15			MTD-I	a	brain	IPS_SPS	PS_LAL	16	4	130388	76145	5798
DN	81067198742884076	720575940621519130	720575940621519130	L	DNa16	DNa16			ITD	a	brain	multi	multi	6	4	138246	77505	5798
DN	78887417209750430	720575940632962786	720575940621519130	R	DNa16	DNa16			ITD	a	brain	multi	multi	6	4	125911	76327	5798
DN	81137636206527502	720575940626328707	720575940618167579	L	DNae001					a	brain	multi	multi	16		135564	80867	5798
DN	78816429788786109	720575940618167579	720575940618167579	R	DNae001					a	brain	multi	multi	16		128762	81062	5798
DN	81067198742877163	720575940620380449	720575940620380449	L	DNae002					a	brain	multi	multi	16		133573	76329	5798
DN	78676173537828961	720575940627139530	720575940620380449	R	DNae002					a	brain	multi	multi	16		129767	74892	5798
DN	81137567487052186	720575940622204186	720575940622204186	L	DNae003					a	brain	IPS_SPS	PS_LAL	16		133658	76859	5798
DN	78746473562545229	720575940634253281	720575940622204186	R	DNae003					a	brain	IPS_SPS	PS_LAL	16		129899	75686	5798
DN	81067198742886663	720575940641276917	720575940603591014	L	DNae004					a	brain	SPS_IPS	PS_LAL	16		133696	77818	5798
DN	78957648514561798	720575940603591014	720575940603591014	R	DNae004					a	brain	SPS_IPS	PS_LAL	16		130562	75823	5798
DN	81067198742877336	720575940614403178	720575940609097429	L	DNae005					a	brain	multi	multi	16		133281	77082	5798
DN	78886867319335806	720575940609097429	720575940609097429	R	DNae005					a	brain	multi	multi	16		130644	76099	5798
DN	81137636206517441	720575940625573322	720575940614348438	L	DNae006					a	brain	GNG_IPS	PS_LAL	6		133593	77515	5798
DN	78041205304831584	720575940614348438	720575940614348438	R	DNae006					a	brain	GNG_IPS	PS_LAL	6		130422	77080	5606
DN	81067198742887834	720575940615043222	720575940615043222	L	DNae007					a	brain	multi	multi	16		133780	76998	5798
DN	78746267203268193	720575940630607738	720575940615043222	R	DNae007					a	brain	multi	multi	16		130679	77153	5798
DN	81067198742867399	720575940624874983	720575940624874983	L	DNae008					a	brain	multi	multi	16		133875	78001	5798
DN	78886523721982810	720575940625094325	720575940624874983	R	DNae008					a	brain	multi	multi	16		130890	77562	5798
DN	81067198742887525	720575940636454136	720575940620322497	L	DNae009					a	brain	multi	multi	16		132799	77971	5798
DN	78886867319895457	720575940620322497	720575940620322497	R	DNae009					a	brain	multi	multi	16		130667	79055	5798
DN	81067198742872203	720575940630868281	720575940630868281	L	DNae010					a	brain	IPS_SPS	PS_LAL	16		133373	76894	5798
DN	78817048465137926	720575940651341558	720575940630868281	R	DNae010					a	brain	IPS_SPS	PS_LAL	16		131046	76010	5798
DN	81209379273320190	720575940630758418	720575940625878160	L	DNb01	DNb01			MTD-I	b	brain	multi	multi	16	5	131686	75803	5798
DN	77972142230441142	720575940625878160	720575940625878160	R	DNb01	DNb01			MTD-I	b	brain	multi	multi	16	5	133632	75887	5798
DN	81139079248836796	720575940646753412	720575940616936226	L	DNb02	DNb02			ITD	b	brain	IPS_SPS	PS_LAL	6	5	130359	79230	5798
DN	81138941809777777	720575940622540899	720575940616936226	L	DNb02	DNb02			ITD	b	brain	IPS_SPS	PS_LAL	6	5	130355	78153	5798
DN	78042648413583138	720575940618156829	720575940616936226	R	DNb02	DNb02			ITD	b	brain	IPS_SPS	PS_LAL	6	5	135300	80966	5798
DN	78113017157586708	720575940616936226	720575940616936226	R	DNb02	DNb02			ITD	b	brain	IPS_SPS	PS_LAL	6	5	134344	79883	5798
DN	81560948049035129	720575940611016910	720575940611016910	L	DNb03	DNb03			ITD	b	brain	IPS	PS_LAL	16	5	134304	80112	5798
DN	81490648024613488	720575940627997050	720575940611016910	L	DNb03	DNb03			ITD	b	brain	IPS	PS_LAL	16	5	134027	79919	5798
DN	77901704699961762	720575940620776880	720575940611016910	R	DNb03	DNb03			ITD	b	brain	IPS	PS_LAL	16	5	130451	79074	5798
DN	78042442254892934	720575940634163682	720575940611016910	R	DNb03	DNb03			ITD	b	brain	IPS	PS_LAL	16	5	128763	78735	5179
DN	80083822829841785	720575940621226484	720575940613717138	L	DNb04	DNb04			MTD-I	b	brain	multi	multi	16	4	129812	75113	5798
DN	80083822829818536	720575940613717138	720575940613717138	L	DNb04	DNb04			MTD-I	b	brain	multi	multi	16	4	129709	75984	5798
DN	79520185882793142	720575940619582168	720575940613717138	R	DNb04	DNb04			MTD-I	b	brain	multi	multi	16	4	134213	75902	5798
DN	80013591591568382	720575940629461442	720575940628352850	L	DNb05	DNb05	AMMC-Di7	thoracic relay interneuron	DMT	b	brain	multi	multi	9	5	137512	82467	5798
DN	79309697991282726	720575940628352850	720575940628352850	R	DNb05	DNb05	AMMC-Di7	thoracic relay interneuron	DMT	b	brain	multi	multi	9	5	126786	80638	5798
DN	80436078934889057	720575940629041879	720575940629041879	L	DNb06	DNb06			DMT	b	brain	IPS_SPS	PS_LAL	6	5	125721	79998	5798
DN	79309766710952989	720575940637308605	720575940629041879	R	DNb06	DNb06			DMT	b	brain	IPS_SPS	PS_LAL	6	5	138832	78143	5798
DN	80787373167892187	720575940623938823	720575940613088426	L	DNb07	DNb07			MTD-I	b	brain	multi	multi	16	5	134153	76724	5798
DN	79310041588950191	720575940613088426	720575940613088426	R	DNb07	DNb07			MTD-I	b	brain	multi	multi	16	5	130403	75689	5798
DN	79803104438248263	720575940634459290	720575940630334658	L	DNb08	DNb08		previously DNb08_a	DMT	b	brain	multi	multi	16	4	133925	80009	5798
DN	81349773164098790	720575940621068464	720575940621068464	L	DNb08	DNb08		previously DNb08_b	DMT	b	brain	multi	multi	16	4	134207	79923	5798
DN	78042579693854709	720575940630334658	720575940630334658	R	DNb08	DNb08		previously DNb08_a	DMT	b	brain	multi	multi	16	4	130657	79546	5798
DN	77972073510609659	720575940642549467	720575940621068464	R	DNb08	DNb08		previously DNb08_b	DMT	b	brain	multi	multi	16	4	130517	79701	5798
DN	81631454165664627	720575940648636292	720575940616826380	L	DNb09	DNb09			MTD-I	b	brain	multi	multi	16	5	130439	80122	5798
DN	77972142230272669	720575940616826380	720575940616826380	R	DNb09	DNb09			MTD-I	b	brain	multi	multi	16	5	134816	80520	5798
DN	80154260293395445	720575940632539788	720575940632539788	L	DNbe001					b	brain	multi	multi	16		135370	74579	5798
DN	79449404687270218	720575940632868051	720575940632539788	R	DNbe001					b	brain	multi	multi	16		126182	73194	5793
DN	79873128981262650	720575940622321110	720575940619116061	L	DNbe002					b	brain	multi	multi	16		135577	84263	5798
DN	80013729030605126	720575940619116061	720575940619116061	L	DNbe002					b	brain	multi	multi	16		135806	84355	5798
DN	78254579145538510	720575940621119061	720575940619116061	R	DNbe002					b	brain	multi	multi	16		127395	83056	5799
DN	79169166661336854	720575940653614838	720575940619116061	R	DNbe002					b	brain	multi	multi	16		126903	83131	5799
DN	80154397732019990	720575940628627867	720575940617917396	L	DNbe003					b	brain	multi	multi	16		135792	81963	5798
DN	79239329179972295	720575940617917396	720575940617917396	R	DNbe003					b	brain	multi	multi	16		128311	81835	5798
DN	80576404307336057	720575940653310198	720575940627731599	L	DNbe004					b	brain	multi	multi	16		133664	78262	5798
DN	79239535405982563	720575940627731599	720575940627731599	R	DNbe004					b	brain	multi	multi	16		129993	76256	5798
DN	80717485125006821	720575940625558730	720575940613358450	L	DNbe005					b	brain	multi	multi	6		133769	77590	5798
DN	79169098008907830	720575940613358450	720575940613358450	R	DNbe005					b	brain	multi	multi	6		130238	76425	5798
DN	80435735471524574	720575940608402524	720575940608402524	L	DNbe006					b	brain	multi	multi	16		133204	78887	5798
DN	79380547772145494	720575940624982823	720575940608402524	R	DNbe006					b	brain	multi	multi	16		130899	78050	5798
DN	80083960268522301	720575940629502251	720575940629502251	L	DNbe007					b	brain	multi	multi	16		137051	82099	5798
DN	79309835430454806	720575940644494752	720575940629502251	R	DNbe007					b	brain	multi	multi	16		127910	81387	5798
DN	79660579907942319	720575940615607207	720575940615607207	L	DNc01	DNc01			DLT	c	brain	multi	multi	7	3	115147	81289	5120
DN	79801454634129096	720575940632991815	720575940615607207	R	DNc01	DNc01			DLT	c	brain	multi	multi	7	3	139864	82060	5798
DN	76987667140576300	720575940625733351	720575940618203707	L	DNc02	DNc02			DLT	c	brain	multi	multi	7	3	124437	79671	5798
DN	79731154810676920	720575940618203707	720575940618203707	R	DNc02	DNc02			DLT	c	brain	multi	multi	7	3	139867	81887	5798
DN	81561703963857039	720575940627771279	720575940621388453	L	DNd02	DNd02	OA-VL1		DLV	d	brain	multi	multi	12	5	135712	84959	5798
DN	78888310428592406	720575940621388453	720575940621388453	R	DNd02	DNd02	OA-VL1		DLV	d	brain	multi	multi	12	5	127154	83010	5799
DN	81491266566812394	720575940614660263	720575940614660263	L	DNd03	DNd03	OA-VL2		DLT	d	brain	multi	multi	15	4	137430	83025	5798
DN	78677410555785933	720575940627482114	720575940614660263	R	DNd03	DNd03	OA-VL2		DLT	d	brain	multi	multi	15	4	126995	81211	5798
DN	81772947634850680	720575940619945931	720575940619945931	L	DNd04	DNd04			VTV	d	brain	GNG_AVLP	AVLP_AMMC_WED	12	4	133572	84958	5817
DN	77410085697086694	720575940629412170	720575940619945931	R	DNd04	DNd04			VTV	d	brain	GNG_AVLP	AVLP_AMMC_WED	12	4	128630	83769	5798
DN	79589180036205868	720575940629736720	720575940629736720	L	DNd05	DNd05			DLV	d	brain	multi	multi	16	5	136622	82552	5798
DN	79377867645223697	720575940631333195	720575940629736720	R	DNd05	DNd05			DLV	d	brain	multi	multi	16	5	127660	82002	5798
DN	81772947635109080	720575940620749807	720575940620749807	L	DNde001					d	brain	multi	multi	12		134367	84957	5800
DN	77831748339585158	720575940645537902	720575940620749807	R	DNde001					d	brain	multi	multi	12		128202	83767	5798
DN	81912997861474287	720575940639170723	720575940629812346	L	DNde002					d	brain	multi	multi	16		137759	83943	5798
DN	77901704766562931	720575940629812346	720575940629812346	R	DNde002					d	brain	multi	multi	16		126373	82094	5798
DN	82053804069083127	720575940625718053	720575940623110123	L	DNde003					d	brain	multi	multi	16		137887	83661	5798
DN	77268523440740979	720575940623110123	720575940623110123	R	DNde003					d	brain	multi	multi	16		126730	81984	5798
DN	81912997861400596	720575940629064186	720575940621392086	L	DNde003			previously DNde004		d	brain	multi	multi	16		137979	83857	5798
DN	77480110709645334	720575940621392086	720575940621392086	R	DNde003			previously DNde004		d	brain	multi	multi	16		127155	81925	5798
DN	81772260373055915	720575940623385894	720575940623385894	L	DNde005					d	brain	multi	multi	15		137406	83775	5798
DN	77479973203648575	720575940627368723	720575940623385894	R	DNde005					d	brain	multi	multi	15		126930	82254	5798
DN	79803448035593766	720575940625006776	720575940613307033	L	DNde006					d	brain	GNG	GNG	10		133742	84948	5807
DN	77831748339592603	720575940613307033	720575940613307033	R	DNde006					d	brain	GNG	GNG	10		128187	83494	5798
DN	79589180103071269	720575940624459907	720575940623068841	L	DNde007					d	brain	multi	multi	1		125946	82457	5799
DN	79801523353607669	720575940623068841	720575940623068841	R	DNde007					d	brain	multi	multi	1		132899	84842	5798
DN	80577160490217950	720575940624229925	720575940608838958	L	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	137813	74022	5798
DN	80577160490217939	720575940612804862	720575940608838958	L	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	137776	74105	5798
DN	80577160490219289	720575940621909739	720575940608838958	L	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	137919	74058	5798
DN	80577160490212806	720575940622925972	720575940608838958	L	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	139118	75482	5798
DN	78888379349556340	720575940608838958	720575940608838958	R	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124914	73866	5802
DN	78888310630048206	720575940637660733	720575940608838958	R	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	125996	73303	5792
DN	77691904539613716	720575940618182480	720575940608838958	R	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124713	74027	5798
DN	78888310630038100	720575940634864026	720575940608838958	R	DNg01	DNg01			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	125164	74121	5798
DN	80577229209697744	720575940612804606	720575940610863310	L	DNg02_a	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	139110	75217	5798
DN	80577160490212942	720575940610863310	720575940610863310	L	DNg02_a	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	138682	75198	5798
DN	80577229209694928	720575940632573887	720575940610863310	L	DNg02_a	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	138640	74955	5798
DN	78888379349552866	720575940639201443	720575940610863310	R	DNg02_a	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124166	75286	5551
DN	78888310630040561	720575940612014131	720575940610863310	R	DNg02_a	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124673	74316	5798
DN	78888310630049523	720575940630289804	720575940610863310	R	DNg02_a	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124554	74189	5798
DN	80577160490220373	720575940627414887	720575940613668620	L	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	138249	74175	5798
DN	80577160490216591	720575940647964281	720575940613668620	L	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	138356	74335	5798
DN	80577160490217929	720575940617498507	720575940613668620	L	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	138339	74467	5798
DN	78888379349559271	720575940626904219	720575940613668620	R	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	124564	74719	5798
DN	78888310630042900	720575940613793170	720575940613668620	R	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	124725	74238	5798
DN	78888379349551738	720575940613668620	720575940613668620	R	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	124804	74155	5798
DN	78888310630039105	720575940622681864	720575940613668620	R	DNg02_b	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	124035	74360	5468
DN	80577160490224309	720575940625144061	720575940622042603	L	DNg02_c	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	137955	74115	5798
DN	78255266809985213	720575940622042603	720575940622042603	R	DNg02_c	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	124712	74144	5798
DN	80577160490215311	720575940630492714	720575940630492714	L	DNg02_d	DNg02			MTD-II	g	brain	SPS_IB	PS_LAL	16	4	138018	74373	5798
DN	78888379349549319	720575940641305229	720575940630492714	R	DNg02_d	DNg02			MTD-II	g	brain	SPS_IB	PS_LAL	16	4	124797	73798	5802
DN	80577160490221780	720575940625482954	720575940625482954	L	DNg02_e	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	138990	74826	5798
DN	78888379349549402	720575940628942586	720575940625482954	R	DNg02_e	DNg02			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	124633	74077	5798
DN	80577160490221745	720575940622910188	720575940622910188	L	DNg02_f	DNg02			MTD-II	g	brain	SPS_IB	PS_LAL	16	4	137862	74254	5798
DN	78888379349545480	720575940626278129	720575940622910188	R	DNg02_f	DNg02			MTD-II	g	brain	SPS_IB	PS_LAL	16	4	124730	74503	5797
DN	80577160490229569	720575940617922439	720575940615679282	L	DNg02_g	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	138237	74559	5798
DN	78888379349546908	720575940627850622	720575940615679282	R	DNg02_g	DNg02			MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124679	73993	5798
DN	80577160490217833	720575940615679282	720575940615679282	L	DNg02_h	DNg02		previously DNg02_g	MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	138162	74494	5798
DN	78888310630041698	720575940626377349	720575940615679282	R	DNg02_h	DNg02		previously DNg02_g	MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124904	74096	5798
DN	80577160490220526	720575940625963432	720575940613998860	L	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	138569	74463	5798
DN	80577160490217886	720575940615899622	720575940613998860	L	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	138600	74555	5798
DN	80577160490224289	720575940642027464	720575940613998860	L	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	138560	74796	5798
DN	80577160490221779	720575940623222712	720575940613998860	L	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	138685	74846	5798
DN	80577160490224351	720575940613998860	720575940613998860	L	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	138812	74796	5798
DN	78888310630040402	720575940653053601	720575940613998860	R	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	124910	74000	5797
DN	78888379349555359	720575940620328828	720575940613998860	R	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	124776	73996	5798
DN	78888379349547917	720575940628800207	720575940613998860	R	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	124448	74550	5584
DN	78888379349549299	720575940636254810	720575940613998860	R	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	124850	74022	5798
DN	78888310630043105	720575940632409130	720575940613998860	R	DNg03	DNg03			MTD-II	g	brain	multi	multi	16	5	124608	74258	5798
DN	80718447667453899	720575940621325034	720575940621325034	L	DNg04	DNg04			MTD-II	g	brain	IPS_SPS	PS_LAL	6	4	137587	74008	5779
DN	79944460268028971	720575940624968013	720575940621325034	L	DNg04	DNg04			MTD-II	g	brain	IPS_SPS	PS_LAL	6	4	137797	74060	5783
DN	78958748093699785	720575940624082931	720575940621325034	R	DNg04	DNg04			MTD-II	g	brain	IPS_SPS	PS_LAL	6	4	125998	73519	5779
DN	78888310630044203	720575940643817888	720575940621325034	R	DNg04	DNg04			MTD-II	g	brain	IPS_SPS	PS_LAL	6	4	126199	73547	5793
DN	80647460514909353	720575940627731176	720575940609589443	L	DNg05_a	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	137702	75301	5798
DN	79733285382855817	720575940609589443	720575940609589443	R	DNg05_a	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	125430	73834	5801
DN	80647529234399984	720575940625550398	720575940612922851	L	DNg05_b	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	137257	74442	5798
DN	80577160490207664	720575940627003179	720575940612922851	L	DNg05_b	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	137336	74204	5798
DN	80647460514909375	720575940612922851	720575940612922851	L	DNg05_b	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	137432	74280	5798
DN	78958748093703830	720575940619074836	720575940612922851	R	DNg05_b	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	126034	73643	5801
DN	78888310630047955	720575940620404182	720575940612922851	R	DNg05_b	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	125333	73775	5802
DN	78958748093701355	720575940622347784	720575940612922851	R	DNg05_b	DNg05	knees		MTD-II	g	brain	GNG	GNG	6	3	124083	74930	5798
DN	80577160490221696	720575940618876830	720575940618440943	L	DNg06	DNg06		previously DNg110_a		g	brain	SAD_GNG	GNG	14	3	139033	75401	5798
DN	80577160490228156	720575940618698411	720575940618440943	L	DNg06	DNg06		previously DNg110_a		g	brain	SAD_GNG	GNG	14	3	137363	74515	5798
DN	80577160490226870	720575940637424547	720575940612698287	L	DNg06	DNg06		previously DNg110_b		g	brain	SAD_IPS	PS_LAL	14	3	139229	75474	5798
DN	80577160490217853	720575940639353552	720575940618440943	L	DNg06	DNg06		previously DNg110_a		g	brain	SAD_GNG	GNG	14	3	137670	74058	5798
DN	80577160490219189	720575940615957663	720575940615957663	L	DNg06	DNg06		previously DNg110_c		g	brain	SAD_IPS	PS_LAL	16	3	139208	75369	5798
DN	80577229209692431	720575940633041503	720575940612698287	L	DNg06	DNg06		previously DNg110_b		g	brain	SAD_IPS	PS_LAL	14	3	137604	74111	5798
DN	78888379349544328	720575940618440943	720575940618440943	R	DNg06	DNg06		previously DNg110_a		g	brain	SAD_GNG	GNG	14	3	125041	74253	5798
DN	78888310630048124	720575940612698287	720575940612698287	R	DNg06	DNg06		previously DNg110_b		g	brain	SAD_IPS	PS_LAL	14	3	125151	73986	5798
DN	78958748093705137	720575940619928346	720575940618440943	R	DNg06	DNg06		previously DNg110_a		g	brain	SAD_GNG	GNG	14	3	123557	75797	5496
DN	78888310630048054	720575940633543531	720575940615957663	R	DNg06	DNg06		previously DNg110_c		g	brain	SAD_IPS	PS_LAL	16	3	124501	74719	5798
DN	78958748093702518	720575940614840715	720575940612698287	R	DNg06	DNg06		previously DNg110_b		g	brain	SAD_IPS	PS_LAL	14	3	125077	74011	5798
DN	80929485113490102	720575940625426469	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	129200	78089	5244
DN	80929485113500341	720575940612288947	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	128997	78354	5226
DN	79028704520793375	720575940644801060	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	129118	78271	5231
DN	80929485113490120	720575940647478148	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	129007	78359	5250
DN	80929485113500465	720575940626027752	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	129190	78166	5274
DN	80929485113496567	720575940621339713	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	130183	79264	5798
DN	80929485113477196	720575940639539840	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	129091	78269	5242
DN	80929485113489999	720575940614181585	720575940611308181	L	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	129247	78271	5288
DN	78466510414324647	720575940612429714	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134538	79756	5798
DN	78466510414313891	720575940626729295	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134661	79627	5798
DN	78396141670143088	720575940629956695	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134645	79681	5798
DN	78466510414312559	720575940628252751	720575940611308181	R	DNg07	DNg07	aPN(desc)	AMMC-VNC PN, aPN(desc) neuron	ITD	g	brain	SAD_GNG	GNG	14	4	134590	79574	5798
